,RESELLER,Discount
3049,Eyerim,NO
3050,Eyerim,NO
3051,Eyerim,NO
3052,Eyerim,NO
3053,Eyerim,NO
3054,Eyerim,NO
3055,Eyerim,NO
3056,Eyerim,NO
3057,Eyerim,NO
3058,Eyerim,NO
3059,Eyerim,NO
3060,Eyerim,NO
3061,Eyerim,NO
3062,Eyerim,NO
3063,Eyerim,NO
3064,Eyerim,NO
3065,Eyerim,NO
3066,Eyerim,NO
3067,Eyerim,NO
3068,Eyerim,YES
3069,Eyerim,NO
3070,Eyerim,NO
3071,Eyerim,NO
3072,Eyerim,NO
3073,Eyerim,NO
3074,Eyerim,NO
3075,Eyerim,NO
3076,Eyerim,NO
3077,Eyerim,NO
3078,Eyerim,YES
3079,Eyerim,NO
3080,Eyerim,NO
3081,Eyerim,NO
3082,Eyerim,NO
3083,Eyerim,NO
3084,Eyerim,NO
3085,Eyerim,NO
3086,Eyerim,NO
3087,Eyerim,NO
3088,Eyerim,NO
3089,Eyerim,NO
3090,Eyerim,YES
3091,Eyerim,NO
3092,Eyerim,NO
3093,Eyerim,NO
3094,Eyerim,NO
3095,Eyerim,YES
3096,Eyerim,NO
3097,Eyerim,NO
3098,Eyerim,NO
3099,Eyerim,NO
3100,Eyerim,NO
3101,Eyerim,NO
3102,Eyerim,NO
3103,Eyerim,NO
3104,Eyerim,NO
3105,Eyerim,NO
3106,Eyerim,NO
3107,Eyerim,NO
3108,Eyerim,NO
3109,Eyerim,NO
3110,Eyerim,NO
3111,Eyerim,NO
3112,Eyerim,NO
3113,Eyerim,NO
3114,Eyerim,NO
3115,Eyerim,NO
3116,Eyerim,NO
3117,Eyerim,NO
3118,Eyerim,NO
3119,Eyerim,NO
3120,Eyerim,YES
3121,Eyerim,NO
3122,Eyerim,NO
3123,Eyerim,NO
3124,Eyerim,NO
3125,Eyerim,NO
3126,Eyerim,YES
3127,Eyerim,NO
3128,Eyerim,NO
3129,Eyerim,NO
3130,Eyerim,NO
3131,Eyerim,NO
3132,Eyerim,YES
3133,Eyerim,NO
3134,Eyerim,NO
3135,Eyerim,NO
3136,Eyerim,NO
3137,Eyerim,NO
3138,Eyerim,NO
3139,Eyerim,NO
3140,Eyerim,NO
3141,Eyerim,NO
3142,Eyerim,NO
3143,Eyerim,NO
3144,Eyerim,NO
3145,Eyerim,NO
3146,Eyerim,NO
3147,Eyerim,NO
3148,Eyerim,NO
3149,Eyerim,NO
3150,Eyerim,NO
3151,Eyerim,NO
3152,Eyerim,NO
3153,Eyerim,NO
3154,Eyerim,NO
3155,Eyerim,NO
3156,Eyerim,NO
3157,Eyerim,NO
3158,Eyerim,NO
3159,Eyerim,NO
3160,Eyerim,NO
3161,Eyerim,NO
3162,Eyerim,NO
3163,Eyerim,NO
3164,Eyerim,NO
3165,Eyerim,NO
3166,Eyerim,NO
3167,Eyerim,NO
3168,Eyerim,NO
3169,Eyerim,NO
3170,Eyerim,NO
3171,Eyerim,NO
3172,Eyerim,NO
3173,Eyerim,NO
3174,Eyerim,NO
3175,Eyerim,NO
3176,Eyerim,NO
3177,Eyerim,NO
3178,Eyerim,NO
3179,Eyerim,NO
3180,Eyerim,NO
3181,Eyerim,NO
3182,Eyerim,NO
3183,Eyerim,NO
3184,Eyerim,NO
3185,Eyerim,NO
3186,Eyerim,NO
3187,Eyerim,NO
3188,Eyerim,NO
3189,Eyerim,NO
3190,Eyerim,NO
3191,Eyerim,NO
3192,Eyerim,NO
3193,Eyerim,NO
3194,Eyerim,NO
3195,Eyerim,NO
3196,Eyerim,NO
3197,Eyerim,NO
3198,Eyerim,YES
3199,Eyerim,NO
3200,Eyerim,NO
3201,Eyerim,NO
3202,Eyerim,NO
3203,Eyerim,NO
3204,Eyerim,NO
3205,Eyerim,NO
3206,Eyerim,NO
3207,Eyerim,NO
3208,Eyerim,NO
3209,Eyerim,NO
3210,Eyerim,NO
3211,Eyerim,NO
3212,Eyerim,NO
3213,Eyerim,NO
3214,Eyerim,NO
3215,Eyerim,NO
3216,Eyerim,NO
3217,Eyerim,NO
3218,Eyerim,NO
3219,Eyerim,NO
3220,Eyerim,NO
3221,Eyerim,NO
3222,Eyerim,NO
3223,Eyerim,NO
3224,Eyerim,NO
3225,Eyerim,NO
3226,Eyerim,NO
3227,Eyerim,NO
3228,Eyerim,NO
3229,Eyerim,NO
3230,Eyerim,NO
3231,Eyerim,NO
3232,Eyerim,NO
3233,Eyerim,NO
3234,Eyerim,NO
3235,Eyerim,NO
3236,Eyerim,NO
3237,Eyerim,NO
3238,Eyerim,NO
3239,Eyerim,NO
3240,Eyerim,NO
3241,Eyerim,NO
3242,Eyerim,NO
3243,Eyerim,NO
3244,Eyerim,NO
3245,Eyerim,NO
3246,Eyerim,NO
3247,Eyerim,NO
3248,Eyerim,NO
3249,Eyerim,NO
3250,Eyerim,NO
3251,Eyerim,NO
3252,Eyerim,NO
3253,Eyerim,NO
3254,Eyerim,NO
3255,Eyerim,NO
3256,Eyerim,NO
3257,Eyerim,NO
3258,Eyerim,YES
3259,Eyerim,NO
3260,Eyerim,NO
3261,Eyerim,YES
3262,Eyerim,NO
3263,Eyerim,NO
3264,Eyerim,YES
3265,Eyerim,NO
3266,Eyerim,NO
3267,Eyerim,NO
3268,Eyerim,NO
3269,Eyerim,NO
3270,Eyerim,NO
3271,Eyerim,NO
3272,Eyerim,NO
3273,Eyerim,YES
3274,Eyerim,NO
3275,Eyerim,NO
3276,Eyerim,YES
3277,Eyerim,NO
3278,Eyerim,NO
3279,Eyerim,NO
3280,Eyerim,YES
3281,Eyerim,NO
3282,Eyerim,YES
3283,Eyerim,YES
3284,Eyerim,NO
3285,Eyerim,NO
3286,Eyerim,NO
3287,Eyerim,NO
3288,Eyerim,NO
3289,Eyerim,NO
3290,Eyerim,NO
3291,Eyerim,NO
3292,Eyerim,NO
3293,Eyerim,NO
3294,Eyerim,NO
3295,Eyerim,NO
3296,Eyerim,NO
3297,Eyerim,NO
3298,Eyerim,NO
3299,Eyerim,NO
3300,Eyerim,NO
3301,Eyerim,NO
3302,Eyerim,NO
3303,Eyerim,NO
3304,Eyerim,NO
3305,Eyerim,NO
3306,Eyerim,NO
3307,Eyerim,NO
3308,Eyerim,NO
3309,Eyerim,NO
3310,Eyerim,NO
3311,Eyerim,NO
3312,Eyerim,NO
3313,Eyerim,NO
3314,Eyerim,NO
3315,Eyerim,NO
3316,Eyerim,NO
3317,Eyerim,NO
3318,Eyerim,NO
3319,Eyerim,NO
3320,Eyerim,NO
3321,Eyerim,NO
3322,Eyerim,NO
3323,Eyerim,NO
3324,Eyerim,NO
3325,Eyerim,NO
3326,Eyerim,NO
3327,Eyerim,NO
3328,Eyerim,NO
3329,Eyerim,NO
3330,Eyerim,NO
3331,Eyerim,NO
3332,Eyerim,NO
3333,Eyerim,NO
3334,Eyerim,NO
3335,Eyerim,NO
3336,Eyerim,NO
3337,Eyerim,NO
3338,Eyerim,NO
3339,Eyerim,NO
3340,Eyerim,NO
3341,Eyerim,NO
3342,Eyerim,NO
3343,Eyerim,NO
3344,Eyerim,NO
3345,Eyerim,NO
3346,Eyerim,NO
3347,Eyerim,NO
3348,Eyerim,YES
3349,Eyerim,NO
3350,Eyerim,NO
3351,Eyerim,NO
3352,Eyerim,NO
3353,Eyerim,NO
3354,Eyerim,NO
3355,Eyerim,NO
3356,Eyerim,NO
3357,Eyerim,NO
3358,Eyerim,NO
3359,Eyerim,NO
3360,Eyerim,NO
3361,Eyerim,NO
3362,Eyerim,NO
3363,Eyerim,NO
3364,Eyerim,NO
3365,Eyerim,NO
3366,Eyerim,NO
3367,Eyerim,NO
3368,Eyerim,NO
3369,Eyerim,NO
3370,Eyerim,NO
3371,Eyerim,NO
3372,Eyerim,NO
3373,Eyerim,NO
3374,Eyerim,YES
3375,Eyerim,NO
3376,Eyerim,NO
3377,Eyerim,YES
3378,Eyerim,NO
3379,Eyerim,NO
3380,Eyerim,YES
3381,Eyerim,YES
3382,Eyerim,YES
3383,Eyerim,NO
3384,Eyerim,YES
3385,Eyerim,NO
3386,Eyerim,NO
3387,Eyerim,NO
3388,Eyerim,NO
3389,Eyerim,NO
3390,Eyerim,NO
3391,Eyerim,NO
3392,Eyerim,NO
3393,Eyerim,NO
3394,Eyerim,NO
3395,Eyerim,NO
3396,Eyerim,NO
3397,Eyerim,NO
3398,Eyerim,NO
3399,Eyerim,NO
3400,Eyerim,NO
3401,Eyerim,NO
3402,Eyerim,NO
3403,Eyerim,NO
3404,Eyerim,NO
3405,Eyerim,NO
3406,Eyerim,NO
3407,Eyerim,YES
3408,Eyerim,NO
3409,Eyerim,NO
3410,Eyerim,NO
3411,Eyerim,NO
3412,Eyerim,NO
3413,Eyerim,NO
3414,Eyerim,NO
3415,Eyerim,NO
3416,Eyerim,NO
3417,Eyerim,NO
3418,Eyerim,YES
3419,Eyerim,NO
3420,Eyerim,NO
3421,Eyerim,NO
3422,Eyerim,NO
3423,Eyerim,NO
3424,Eyerim,NO
3425,Eyerim,NO
3426,Eyerim,NO
3427,Eyerim,NO
3428,Eyerim,NO
3429,Eyerim,NO
3430,Eyerim,NO
3431,Eyerim,NO
3432,Eyerim,NO
3433,Eyerim,YES
3434,Eyerim,NO
3435,Eyerim,NO
3436,Eyerim,NO
3437,Eyerim,NO
3438,Eyerim,NO
3439,Eyerim,NO
3440,Eyerim,NO
3441,Eyerim,NO
3442,Eyerim,NO
3443,Eyerim,NO
3444,Eyerim,NO
3445,Eyerim,NO
3446,Eyerim,NO
3447,Eyerim,NO
3448,Eyerim,NO
3449,Eyerim,NO
3450,Eyerim,NO
3451,Eyerim,NO
3452,Eyerim,NO
3453,Eyerim,NO
3454,Eyerim,NO
3455,Eyerim,NO
3456,Eyerim,NO
3457,Eyerim,NO
3458,Eyerim,NO
3459,Eyerim,NO
3460,Eyerim,NO
3461,Eyerim,NO
3462,Eyerim,NO
3463,Eyerim,NO
3464,Eyerim,NO
3465,Eyerim,NO
3466,Eyerim,NO
3467,Eyerim,NO
3468,Eyerim,NO
3469,Eyerim,NO
3470,Eyerim,NO
3471,Eyerim,NO
3472,Eyerim,NO
3473,Eyerim,NO
3474,Eyerim,NO
3475,Eyerim,NO
3476,Eyerim,NO
3477,Eyerim,NO
3478,Eyerim,NO
3479,Eyerim,NO
3480,Eyerim,NO
3481,Eyerim,NO
3482,Eyerim,NO
3483,Eyerim,NO
3484,Eyerim,NO
3485,Eyerim,NO
3486,Eyerim,NO
3487,Eyerim,NO
3488,Eyerim,NO
3489,Eyerim,NO
3490,Eyerim,NO
3491,Eyerim,NO
3492,Eyerim,NO
3493,Eyerim,NO
3494,Eyerim,NO
3495,Eyerim,NO
3496,Eyerim,NO
3497,Eyerim,NO
3498,Eyerim,NO
3499,Eyerim,NO
3500,Eyerim,NO
3501,Eyerim,NO
3502,Eyerim,NO
3503,Eyerim,NO
3504,Eyerim,NO
3505,Eyerim,NO
3506,Eyerim,NO
3507,Eyerim,NO
3508,Eyerim,NO
3509,Eyerim,NO
3510,Eyerim,NO
3511,Eyerim,NO
3512,Eyerim,NO
3513,Eyerim,NO
3514,Eyerim,NO
3515,Eyerim,NO
3516,Eyerim,NO
3517,Eyerim,NO
3518,Eyerim,NO
3519,Eyerim,NO
3520,Eyerim,NO
3521,Eyerim,NO
3522,Eyerim,NO
3523,Eyerim,NO
3524,Eyerim,NO
3525,Eyerim,YES
3526,Eyerim,NO
3527,Eyerim,NO
3528,Eyerim,NO
3529,Eyerim,NO
3530,Eyerim,NO
3531,Eyerim,NO
3532,Eyerim,NO
3533,Eyerim,NO
3534,Eyerim,NO
3535,Eyerim,NO
3536,Eyerim,NO
3537,Eyerim,NO
3538,Eyerim,NO
3539,Eyerim,NO
3540,Eyerim,NO
3541,Eyerim,NO
3542,Eyerim,NO
3543,Eyerim,NO
3544,Eyerim,NO
3545,Eyerim,NO
3546,Eyerim,NO
3547,Eyerim,NO
3548,Eyerim,NO
3549,Eyerim,NO
3550,Eyerim,NO
3551,Eyerim,NO
3552,Eyerim,NO
3553,Eyerim,NO
3554,Eyerim,YES
3555,Eyerim,NO
3556,Eyerim,NO
3557,Eyerim,NO
3558,Eyerim,NO
3559,Eyerim,NO
3560,Eyerim,NO
3561,Eyerim,NO
3562,Eyerim,NO
3563,Eyerim,YES
3564,Eyerim,YES
3565,Eyerim,NO
3566,Eyerim,NO
3567,Eyerim,NO
3568,Eyerim,NO
3569,Eyerim,YES
3570,Eyerim,NO
3571,Eyerim,NO
3572,Eyerim,NO
3573,Eyerim,NO
3574,Eyerim,NO
3575,Eyerim,NO
3576,Eyerim,YES
3577,Eyerim,NO
3578,Eyerim,YES
3579,Eyerim,NO
3580,Eyerim,NO
3581,Eyerim,NO
3582,Eyerim,NO
3583,Eyerim,NO
3584,Eyerim,NO
3585,Eyerim,NO
3586,Eyerim,NO
3587,Eyerim,YES
3588,Eyerim,NO
3589,Eyerim,NO
3590,Eyerim,NO
3591,Eyerim,NO
3592,Eyerim,NO
3593,Eyerim,NO
3594,Eyerim,NO
3595,Eyerim,NO
3596,Eyerim,NO
3597,Eyerim,NO
3598,Eyerim,NO
3599,Eyerim,NO
3600,Eyerim,NO
3601,Eyerim,NO
3602,Eyerim,NO
3603,Eyerim,NO
3604,Eyerim,NO
3605,Eyerim,NO
3606,Eyerim,NO
3607,Eyerim,NO
3608,Eyerim,NO
3609,Eyerim,NO
3610,Eyerim,NO
3611,Eyerim,NO
3612,Eyerim,NO
3613,Eyerim,NO
3614,Eyerim,NO
3615,Eyerim,NO
3616,Eyerim,NO
3617,Eyerim,NO
3618,Eyerim,NO
3619,Eyerim,NO
3620,Eyerim,NO
3621,Eyerim,NO
3622,Eyerim,NO
3623,Eyerim,NO
3624,Eyerim,NO
3625,Eyerim,NO
3626,Eyerim,NO
3627,Eyerim,NO
3628,Eyerim,NO
3629,Eyerim,NO
3630,Eyerim,NO
3631,Eyerim,NO
3632,Eyerim,NO
3633,Eyerim,NO
3634,Eyerim,NO
3635,Eyerim,NO
3636,Eyerim,NO
3637,Eyerim,NO
3638,Eyerim,NO
3639,Eyerim,YES
3640,Eyerim,YES
3641,Eyerim,NO
3642,Eyerim,NO
3643,Eyerim,NO
3644,Eyerim,NO
3645,Eyerim,NO
3646,Eyerim,NO
3647,Eyerim,NO
3648,Eyerim,NO
3649,Eyerim,NO
3650,Eyerim,NO
3651,Eyerim,NO
3652,Eyerim,NO
3653,Eyerim,NO
3654,Eyerim,NO
3655,Eyerim,NO
3656,Eyerim,NO
3657,Eyerim,NO
3658,Eyerim,NO
3659,Eyerim,NO
3660,Eyerim,NO
3661,Eyerim,NO
3662,Eyerim,NO
3663,Eyerim,NO
3664,Eyerim,NO
3665,Eyerim,NO
3666,Eyerim,NO
3667,Eyerim,NO
3668,Eyerim,NO
3669,Eyerim,NO
3670,Eyerim,NO
3671,Eyerim,NO
3672,Eyerim,YES
3673,Eyerim,NO
3674,Eyerim,NO
3675,Eyerim,NO
3676,Eyerim,NO
3677,Eyerim,NO
3678,Eyerim,NO
3679,Eyerim,NO
3680,Eyerim,NO
3681,Eyerim,NO
3682,Eyerim,NO
3683,Eyerim,NO
3684,Eyerim,NO
3685,Eyerim,NO
3686,Eyerim,NO
3687,Eyerim,NO
3688,Eyerim,NO
3689,Eyerim,NO
3690,Eyerim,NO
3691,Eyerim,NO
3692,Eyerim,NO
3693,Eyerim,NO
3694,Eyerim,NO
3695,Eyerim,NO
3696,Eyerim,YES
3697,Eyerim,NO
3698,Eyerim,NO
3699,Eyerim,NO
3700,Eyerim,NO
3701,Eyerim,YES
3702,Eyerim,NO
3703,Eyerim,NO
3704,Eyerim,NO
3705,Eyerim,YES
3706,Eyerim,NO
3707,Eyerim,NO
3708,Eyerim,NO
3709,Eyerim,NO
3710,Eyerim,NO
3711,Eyerim,NO
3712,Eyerim,NO
3713,Eyerim,NO
3714,Eyerim,NO
3715,Eyerim,NO
3716,Eyerim,NO
3717,Eyerim,NO
3718,Eyerim,NO
3719,Eyerim,NO
3720,Eyerim,NO
3721,Eyerim,NO
3722,Eyerim,NO
3723,Eyerim,NO
3724,Eyerim,NO
3725,Eyerim,NO
3726,Eyerim,NO
3727,Eyerim,NO
3728,Eyerim,NO
3729,Eyerim,NO
3730,Eyerim,NO
3731,Eyerim,NO
3732,Eyerim,NO
3733,Eyerim,NO
3734,Eyerim,NO
3735,Eyerim,NO
3736,Eyerim,NO
3737,Eyerim,NO
3738,Eyerim,NO
3739,Eyerim,NO
3740,Eyerim,NO
3741,Eyerim,NO
3742,Eyerim,NO
3743,Eyerim,NO
3744,Eyerim,NO
3745,Eyerim,NO
3746,Eyerim,NO
3747,Eyerim,NO
3748,Eyerim,NO
3749,Eyerim,NO
3750,Eyerim,NO
3751,Eyerim,NO
3752,Eyerim,NO
3753,Eyerim,NO
3754,Eyerim,NO
3755,Eyerim,NO
3756,Eyerim,NO
3757,Eyerim,NO
3758,Eyerim,NO
3759,Eyerim,NO
3760,Eyerim,NO
3761,Eyerim,NO
3762,Eyerim,NO
3763,Eyerim,NO
3764,Eyerim,NO
3765,Eyerim,NO
3766,Eyerim,NO
3767,Eyerim,NO
3768,Eyerim,NO
3769,Eyerim,NO
3770,Eyerim,NO
3771,Eyerim,NO
3772,Eyerim,NO
3773,Eyerim,YES
3774,Eyerim,NO
3775,Eyerim,NO
3776,Eyerim,NO
3777,Eyerim,NO
3778,Eyerim,NO
3779,Eyerim,NO
3780,Eyerim,NO
3781,Eyerim,YES
3782,Eyerim,NO
3783,Eyerim,NO
3784,Eyerim,NO
3785,Eyerim,NO
3786,Eyerim,NO
3787,Eyerim,NO
3788,Eyerim,NO
3789,Eyerim,NO
3790,Eyerim,NO
3791,Eyerim,NO
3792,Eyerim,NO
3793,Eyerim,NO
3794,Eyerim,NO
3795,Eyerim,NO
3796,Eyerim,NO
3797,Eyerim,NO
3798,Eyerim,NO
3799,Eyerim,NO
3800,Eyerim,NO
3801,Eyerim,NO
3802,Eyerim,NO
3803,Eyerim,NO
3804,Eyerim,NO
3805,Eyerim,NO
3806,Eyerim,NO
3807,Eyerim,NO
3808,Eyerim,NO
3809,Eyerim,NO
3810,Eyerim,NO
3811,Eyerim,NO
3812,Eyerim,NO
3813,Eyerim,NO
3814,Eyerim,NO
3815,Eyerim,NO
3816,Eyerim,NO
3817,Eyerim,YES
3818,Eyerim,NO
3819,Eyerim,NO
3820,Eyerim,NO
3821,Eyerim,NO
3822,Eyerim,NO
3823,Eyerim,NO
3824,Eyerim,NO
3825,Eyerim,NO
3826,Eyerim,NO
3827,Eyerim,NO
3828,Eyerim,NO
3829,Eyerim,NO
3830,Eyerim,NO
3831,Eyerim,NO
3832,Eyerim,NO
3833,Eyerim,NO
3834,Eyerim,NO
3835,Eyerim,NO
3836,Eyerim,NO
3837,Eyerim,NO
3838,Eyerim,NO
3839,Eyerim,NO
3840,Eyerim,NO
3841,Eyerim,NO
3842,Eyerim,NO
3843,Eyerim,NO
3844,Eyerim,NO
3845,Eyerim,NO
3846,Eyerim,NO
3847,Eyerim,NO
3848,Eyerim,NO
3849,Eyerim,NO
3850,Eyerim,YES
3851,Eyerim,NO
3852,Eyerim,NO
3853,Eyerim,YES
3854,Eyerim,NO
3855,Eyerim,NO
3856,Eyerim,NO
3857,Eyerim,NO
3858,Eyerim,YES
3859,Eyerim,NO
3860,Eyerim,NO
3861,Eyerim,NO
3862,Eyerim,NO
3863,Eyerim,NO
3864,Eyerim,NO
3865,Eyerim,NO
3866,Eyerim,NO
3867,Eyerim,NO
3868,Eyerim,NO
3869,Eyerim,NO
3870,Eyerim,NO
3871,Eyerim,NO
3872,Eyerim,NO
3873,Eyerim,NO
3874,Eyerim,NO
3875,Eyerim,NO
3876,Eyerim,NO
3877,Eyerim,NO
3878,Eyerim,NO
3879,Eyerim,NO
3880,Eyerim,NO
3881,Eyerim,NO
3882,Eyerim,NO
3883,Eyerim,NO
3884,Eyerim,NO
3885,Eyerim,NO
3886,Eyerim,NO
3887,Eyerim,NO
3888,Eyerim,NO
3889,Eyerim,NO
3890,Eyerim,NO
3891,Eyerim,NO
3892,Eyerim,NO
3893,Eyerim,NO
3894,Eyerim,NO
3895,Eyerim,NO
3896,Eyerim,NO
3897,Eyerim,NO
3898,Eyerim,NO
3899,Eyerim,NO
3900,Eyerim,NO
3901,Eyerim,NO
3902,Eyerim,NO
3903,Eyerim,NO
3904,Eyerim,NO
3905,Eyerim,NO
3906,Eyerim,NO
3907,Eyerim,NO
3908,Eyerim,NO
3909,Eyerim,NO
3910,Eyerim,NO
3911,Eyerim,NO
3912,Eyerim,NO
3913,Eyerim,NO
3914,Eyerim,NO
3915,Eyerim,NO
3916,Eyerim,NO
3917,Eyerim,NO
3918,Eyerim,NO
3919,Eyerim,NO
3920,Eyerim,NO
3921,Eyerim,NO
3922,Eyerim,NO
3923,Eyerim,NO
3924,Eyerim,NO
3925,Eyerim,NO
3926,Eyerim,NO
3927,Eyerim,NO
3928,Eyerim,NO
3929,Eyerim,NO
3930,Eyerim,NO
3931,Eyerim,NO
3932,Eyerim,NO
3933,Eyerim,NO
3934,Eyerim,NO
3935,Eyerim,NO
3936,Eyerim,NO
3937,Eyerim,NO
3938,Eyerim,NO
3939,Eyerim,NO
3940,Eyerim,NO
3941,Eyerim,NO
3942,Eyerim,NO
3943,Eyerim,NO
3944,Eyerim,NO
3945,Eyerim,NO
3946,Eyerim,NO
3947,Eyerim,NO
3948,Eyerim,NO
3949,Eyerim,NO
3950,Eyerim,NO
3951,Eyerim,NO
3952,Eyerim,NO
3953,Eyerim,NO
3954,Eyerim,NO
3955,Eyerim,NO
3956,Eyerim,NO
3957,Eyerim,NO
3958,Eyerim,NO
3959,Eyerim,NO
3960,Eyerim,NO
3961,Eyerim,NO
3962,Eyerim,NO
3963,Eyerim,NO
3964,Eyerim,NO
3965,Eyerim,NO
3966,Eyerim,NO
3967,Eyerim,NO
3968,Eyerim,NO
3969,Eyerim,NO
3970,Eyerim,NO
3971,Eyerim,NO
3972,Eyerim,NO
3973,Eyerim,NO
3974,Eyerim,NO
3975,Eyerim,NO
3976,Eyerim,NO
3977,Eyerim,NO
3978,Eyerim,NO
3979,Eyerim,NO
3980,Eyerim,NO
3981,Eyerim,NO
3982,Eyerim,NO
3983,Eyerim,NO
3984,Eyerim,NO
3985,Eyerim,NO
3986,Eyerim,NO
3987,Eyerim,NO
3988,Eyerim,NO
3989,Eyerim,NO
3990,Eyerim,NO
3991,Eyerim,NO
3992,Eyerim,NO
3993,Eyerim,NO
3994,Eyerim,NO
3995,Eyerim,NO
3996,Eyerim,NO
3997,Eyerim,NO
3998,Eyerim,NO
3999,Eyerim,NO
4000,Eyerim,NO
4001,Eyerim,NO
4002,Eyerim,NO
4003,Eyerim,NO
4004,Eyerim,NO
4005,Eyerim,NO
4006,Eyerim,NO
4007,Eyerim,NO
4008,Eyerim,NO
4009,Eyerim,NO
4010,Eyerim,NO
4011,Eyerim,NO
4012,Eyerim,NO
4013,Eyerim,NO
4014,Eyerim,NO
4015,Eyerim,NO
4016,Eyerim,NO
4017,Eyerim,NO
4018,Eyerim,NO
4019,Eyerim,NO
4020,Eyerim,NO
4021,Eyerim,NO
4022,Eyerim,NO
4023,Eyerim,NO
4024,Eyerim,NO
4025,Eyerim,NO
4026,Eyerim,NO
4027,Eyerim,NO
4028,Eyerim,NO
4029,Eyerim,NO
4030,Eyerim,NO
4031,Eyerim,NO
4032,Eyerim,NO
4033,Eyerim,NO
4034,Eyerim,NO
4035,Eyerim,NO
4036,Eyerim,NO
4037,Eyerim,NO
4038,Eyerim,NO
4039,Eyerim,NO
4040,Eyerim,NO
4041,Eyerim,NO
4042,Eyerim,NO
4043,Eyerim,NO
4044,Eyerim,NO
4045,Eyerim,NO
4046,Eyerim,NO
4047,Eyerim,NO
4048,Eyerim,NO
4049,Eyerim,NO
4050,Eyerim,NO
4051,Eyerim,NO
4052,Eyerim,NO
4053,Eyerim,NO
4054,Eyerim,NO
4055,Eyerim,NO
4056,Eyerim,NO
4057,Eyerim,NO
4058,Eyerim,NO
4059,Eyerim,NO
4060,Eyerim,NO
4061,Eyerim,NO
4062,Eyerim,NO
4063,Eyerim,NO
4064,Eyerim,NO
4065,Eyerim,NO
4066,Eyerim,NO
4067,Eyerim,NO
4068,Eyerim,NO
4069,Eyerim,NO
4070,Eyerim,NO
4071,Eyerim,NO
4072,Eyerim,NO
4073,Eyerim,NO
4074,Eyerim,NO
4075,Eyerim,NO
4076,Eyerim,NO
4077,Eyerim,NO
4078,Eyerim,NO
4079,Eyerim,NO
4080,Eyerim,NO
4081,Eyerim,NO
4082,Eyerim,NO
4083,Eyerim,NO
4084,Eyerim,NO
4085,Eyerim,NO
4086,Eyerim,NO
4087,Eyerim,NO
4088,Eyerim,NO
4089,Eyerim,NO
4090,Eyerim,NO
4091,Eyerim,NO
4092,Eyerim,NO
4093,Eyerim,NO
4094,Eyerim,NO
4095,Eyerim,NO
4096,Eyerim,NO
4097,Eyerim,NO
4098,Eyerim,NO
4099,Eyerim,NO
4100,Eyerim,NO
4101,Eyerim,NO
4102,Eyerim,NO
4103,Eyerim,NO
4104,Eyerim,NO
4105,Eyerim,NO
4106,Eyerim,NO
4107,Eyerim,NO
4108,Eyerim,NO
4109,Eyerim,NO
4110,Eyerim,NO
4111,Eyerim,NO
4112,Eyerim,NO
4113,Eyerim,NO
4114,Eyerim,NO
4115,Eyerim,NO
4116,Eyerim,NO
4117,Eyerim,NO
4118,Eyerim,NO
4119,Eyerim,NO
4120,Eyerim,NO
4121,Eyerim,NO
4122,Eyerim,NO
4123,Eyerim,NO
4124,Eyerim,NO
4125,Eyerim,NO
4126,Eyerim,NO
4127,Eyerim,NO
4128,Eyerim,NO
4129,Eyerim,NO
4130,Eyerim,NO
4131,Eyerim,NO
4132,Eyerim,NO
4133,Eyerim,NO
4134,Eyerim,YES
4135,Eyerim,NO
4136,Eyerim,NO
4137,Eyerim,NO
4138,Eyerim,NO
4139,Eyerim,NO
4140,Eyerim,NO
4141,Eyerim,NO
4142,Eyerim,NO
4143,Eyerim,NO
4144,Eyerim,NO
4145,Eyerim,NO
4146,Eyerim,NO
4147,Eyerim,NO
4148,Eyerim,NO
4149,Eyerim,NO
4150,Eyerim,NO
4151,Eyerim,NO
4152,Eyerim,NO
4153,Eyerim,NO
4154,Eyerim,NO
4155,Eyerim,NO
4156,Eyerim,NO
4157,Eyerim,NO
4158,Eyerim,NO
4159,Eyerim,NO
4160,Eyerim,YES
4161,Eyerim,NO
4162,Eyerim,NO
4163,Eyerim,YES
4164,Eyerim,NO
4165,Eyerim,NO
4166,Eyerim,NO
4167,Eyerim,NO
4168,Eyerim,NO
4169,Eyerim,NO
4170,Eyerim,NO
4171,Eyerim,NO
4172,Eyerim,NO
4173,Eyerim,NO
4174,Eyerim,NO
4175,Eyerim,NO
4176,Eyerim,NO
4177,Eyerim,NO
4178,Eyerim,YES
4179,Eyerim,NO
4180,Eyerim,YES
4181,Eyerim,NO
4182,Eyerim,NO
4183,Eyerim,NO
4184,Eyerim,NO
4185,Eyerim,NO
4186,Eyerim,NO
4187,Eyerim,NO
4188,Eyerim,NO
4189,Eyerim,NO
4190,Eyerim,NO
4191,Eyerim,NO
4192,Eyerim,NO
4193,Eyerim,NO
4194,Eyerim,NO
4195,Eyerim,NO
4196,Eyerim,NO
4197,Eyerim,NO
4198,Eyerim,NO
4199,Eyerim,NO
4200,Eyerim,NO
4201,Eyerim,NO
4202,Eyerim,NO
4203,Eyerim,NO
4204,Eyerim,NO
4205,Eyerim,NO
4206,Eyerim,NO
4207,Eyerim,NO
4208,Eyerim,NO
4209,Eyerim,NO
4210,Eyerim,NO
4211,Eyerim,NO
4212,Eyerim,NO
4213,Eyerim,NO
